Image_Path,Red Pixel Value,Green Pixel Value,Blue Pixel Value,Mean RGB Pixel,Detected Disease,Encoded_Labels
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (582).PNG,130.95536635706915,137.50077399380805,140.95820433436532,136.47144822841418,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (599).PNG,111.18240454076367,109.78844169246646,104.05521155830753,108.34201926384588,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (419).PNG,113.25315372139124,93.88497927554515,87.27486934582808,98.13766744758816,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (296).PNG,161.47600129484124,126.02767723139401,138.7016420941114,142.0684402067822,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (248).PNG,206.60147536055376,181.08388897025384,173.72064502701744,187.13533645260836,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (839).PNG,175.64442493415277,138.99517120280947,123.32233789038003,145.98731134244744,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (202).PNG,143.35439944134077,118.0796554934823,106.36126629422719,122.59844040968342,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (678).PNG,162.44398826979472,144.45009487666033,135.45009487666033,147.44805934103846,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (266).jpg,205.69318457433909,194.8799617249044,239.88624455526798,213.48646361817046,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (406).PNG,146.64199284511784,95.10090488215488,72.19723274410775,104.64671015712683,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (110).jpg,209.21830675823023,190.1744744693374,213.18184732604854,204.1915428512054,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (229).PNG,142.43545158286778,119.02264897579144,107.93796554934823,123.13202203600248,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (308).jpg,214.8052807340595,152.98760962516775,126.54255485159639,164.77848173694122,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (397).PNG,148.89930555555554,102.73037668350169,81.97611531986531,111.20193251964083,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (399).jpg,164.15583202249869,153.67547309213975,179.46882596882597,165.7667103611548,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (42).PNG,135.48389292196006,99.8860761182876,97.02348670865806,110.79781858296856,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (36).PNG,242.80373760488177,226.9116704805492,197.24988558352402,222.32176455631836,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (193).PNG,124.3920310458772,78.50833781603012,72.10270498732037,91.6676912830759,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (815).PNG,251.35869715869717,214.5934857934858,194.7986832986833,220.25028875028875,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (147).PNG,209.1184187612469,188.99381784408197,178.85644627619433,192.32289429384105,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (69).jpg,209.26,130.99544554455446,115.53504950495049,151.93016501650166,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (357).PNG,195.4847700038655,151.88131039814456,132.91867027444917,160.09491689215307,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (282).jpg,99.29079708322857,67.1922303243651,44.05695247674126,70.1799932947783,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (279).PNG,183.18869321922318,152.27024358130348,135.97473666886108,157.14455782312925,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (115).jpg,161.2248171152519,107.82542443064182,89.14492753623189,119.39838969404188,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (360).PNG,247.39528411287205,186.65371086200233,160.65649400850407,198.2351629944595,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (525).PNG,153.40136054421768,140.44115646258504,136.63537414965987,143.49263038548756,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (276).jpg,177.79849859641627,166.1718743558319,208.80242638212707,184.25759977812507,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (97).PNG,181.93511585104505,150.97104354184,142.03021707888965,158.31212549059157,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (598).PNG,133.56965944272446,129.40505675954591,124.59029927760578,129.18833849329204,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (407).jpg,128.6553371592267,117.20973646167553,132.89613858320368,126.25373740136864,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (414).jpg,162.8634051724138,152.2146855983773,184.83944219066936,166.63917765382016,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (336).jpg,213.72307908113848,192.40249954911928,231.77344078767192,212.63300647264325,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (543).PNG,129.71478873239437,100.41400325027085,88.9294420368364,106.35274467316721,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (706).PNG,124.66208791208791,118.00131868131868,115.71102564102564,119.45814407814407,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (307).jpg,128.7904795796613,120.91705313798215,129.7605736458597,126.48936878783438,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (340).jpg,160.84883720930233,119.54449612403101,108.85240310077519,129.7485788113695,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (523).PNG,180.95578231292518,177.23537414965986,176.6826530612245,178.29126984126984,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (292).jpg,217.4179229480737,199.49065308124415,244.20291836715808,220.37049813215864,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (116).jpg,163.7327485684786,154.1451631389748,167.82645082149673,161.90145417631672,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (409).jpg,141.1345876188917,130.27199440334607,163.9510114165786,145.11919781293878,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (605).PNG,86.15630956919557,92.94738848646588,93.88333968738087,90.99567924768077,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (269).PNG,196.34743252139566,165.85475641869652,144.04468400263332,168.74895764757517,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (196).PNG,136.46995312379929,86.25758856528087,78.97836778606009,100.56863649171343,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (190).jpg,176.44442760126122,158.39431913116124,196.0478076912712,176.9621848078979,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (565).PNG,107.40841073271415,105.11145510835914,100.75335397316822,104.42440660474718,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (682).PNG,124.0529239261687,101.20086251509402,89.34869760220803,104.86749468115693,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (156).PNG,177.20935159923377,156.58718871538863,151.78057700121903,161.85903910528046,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (37).PNG,198.19454724121348,165.4791653599281,160.27673587154237,174.65014949089468,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (173).PNG,98.77552083333333,72.41567708333334,71.39046875,80.86055555555556,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (10).PNG,229.925,185.68952641165757,174.77413479052822,196.79622040072863,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (486).PNG,157.4964685921717,141.5962160669192,135.09225063131314,144.728311763468,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (192).jpg,146.47737843551798,120.22188160676532,129.7237843551797,132.14101479915433,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (616).PNG,155.21692718261534,164.2188333968738,164.57567670606176,161.33714576185028,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (283).jpg,95.43047523258738,60.21020870002514,33.108247422680414,62.91631045176431,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (92).jpg,194.24853228962817,132.92824527071102,116.21444879321592,147.79707545118504,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (609).PNG,166.93709492947008,166.06900495615707,161.92565764391918,164.97725250984877,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (276).PNG,224.85113297988235,209.45394545718642,178.73923305977195,204.34810383228023,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (438).PNG,161.24011299435028,159.1497175141243,152.71267150928168,157.70083400591875,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (323).PNG,115.13218645948946,93.0669256381798,81.35382907880133,96.51764705882353,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (567).PNG,93.20691434468525,89.80650154798762,87.31604747162022,90.10982112143103,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (416).PNG,171.1250675797441,144.5160389259326,133.97702288700665,149.8727097975611,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (179).PNG,145.725688029937,103.13684808867416,82.21131163848231,110.3579492523645,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (305).PNG,144.06961243047584,112.09799593890703,129.68364674376858,128.61708503771715,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (5).jpg,173.26411133276338,120.05630284031538,109.93334283271588,134.41791900193155,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (189).PNG,235.05502229978669,217.30591913903433,194.63578630987007,215.66557591623032,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (439).PNG,156.80061764138196,116.75004825323296,98.39052949880976,123.98039846447489,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (117).PNG,107.55107050173011,81.28243944636678,81.03212586505191,89.95521193771627,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (508).PNG,180.4655926352129,139.53452243958574,119.51841196777906,146.50617568085923,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (252).jpg,205.83055607564125,183.61495974536604,147.23694064781876,178.89415215627537,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (70).PNG,131.10814411141388,72.56545997145452,32.422135720773326,78.69857993454724,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (147).PNG,152.20037593984964,106.49631578947368,106.00075187969925,121.56581453634085,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (76).PNG,121.36869512564336,72.70778945547337,42.82729985727261,78.96792814612978,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (123).PNG,153.4145541958042,116.81228146853147,97.69369172494173,122.6401757964258,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (107).jpg,153.32741071886778,137.02406299715463,157.0125206147912,149.12133144360453,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (639).PNG,154.5486084635913,164.47845977887914,160.1109416698437,159.71266997077137,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (45).PNG,237.9151351690397,214.17485207719167,210.26734826151497,220.78577850258213,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (200).PNG,115.77660522273426,95.61832565284178,85.9389400921659,99.11129032258064,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (674).PNG,199.62891150595135,176.50160427807486,165.3957219251337,180.5087459030533,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (160).PNG,102.17106261859583,90.17998102466794,82.05740037950665,91.46948134092348,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (324).jpg,177.21385479307114,162.95075884428525,195.22575556817466,178.4634564018437,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (239).jpg,179.2760410353605,162.94942939104436,194.37920243303105,178.8682242864786,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (400).PNG,135.15372474747474,87.5759154040404,66.33375420875421,96.35446478675647,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (176).PNG,127.46846454980427,105.55606785558939,91.62514136581122,108.21655792373495,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (398).jpg,202.89609132942465,188.25659468992802,230.76916201916202,207.30728267950488,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (329).PNG,118.57447280799111,95.126859045505,83.7284128745838,99.1432482426933,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (89).jpg,166.1976133879847,153.58010981284943,174.3336373593262,164.70378685338676,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (167).jpg,182.27777777777777,138.67728758169935,118.58925653594771,146.51477396514161,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (317).PNG,235.07635910130193,187.42311180816688,177.98692390544397,200.1621316049709,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (192).PNG,153.68003913894324,116.21800391389432,103.4211350293542,124.43972602739727,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (141).PNG,153.28339623329504,101.13217196302575,76.84150121241956,110.41902313624678,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (52).jpg,206.9309780700988,181.6432376583751,181.57357722479617,190.04926431775672,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (297).PNG,128.17794341279532,89.6887917924993,98.92554991539762,105.59742837356407,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (107).PNG,149.78908810487758,101.21942677205836,101.17200051410578,117.39350513034724,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (21).PNG,192.5232595727174,141.89109289135737,135.46519145434777,156.62651463947418,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (76).PNG,141.887624184497,113.02724622736918,106.78246643796228,120.56577894994284,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (91).PNG,193.06014421501146,161.352709073948,150.6050097067796,168.33928766524636,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (720).PNG,110.98930402930402,96.71802197802198,89.60450549450549,99.10394383394383,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (199).jpg,184.51750212404417,140.0480883602379,123.54587935429056,149.37048994619087,Splinter Hemmorrage,2
